Date,Price
31/12/2009,3818.859
29/01/2010,3661.752
26/02/2010,3714.83
31/03/2010,3946.96
30/04/2010,3949.718
31/05/2010,3575.137
30/06/2010,3453.891
30/07/2010,3734.816
31/08/2010,3596.902
30/09/2010,3933.681
29/10/2010,4081.186
30/11/2010,3994.994
31/12/2010,4290.045
31/01/2011,4387.97
28/02/2011,4543.546
31/03/2011,4500.825
29/04/2011,4694.884
31/05/2011,4602.241
30/06/2011,4531.208
29/07/2011,4450.249
31/08/2011,4138.562
30/09/2011,3782.757
31/10/2011,4175.103
30/11/2011,4075.56
30/12/2011,4074.834
31/01/2012,4280.521
29/02/2012,4491.979
30/03/2012,4552.202
30/04/2012,4503.68
31/05/2012,4119.206
29/06/2012,4331.155
31/07/2012,4388.036
31/08/2012,4501.501
28/09/2012,4627.184
31/10/2012,4597.231
30/11/2012,4658.581
31/12/2012,4748.699
31/01/2013,4992.061
28/02/2013,5002.799
29/03/2013,5122.563
30/04/2013,5287.524
31/05/2013,5294.215
28/06/2013,5165.877
31/07/2013,5439.347
30/08/2013,5325.887
30/09/2013,5594.336
31/10/2013,5814.649
29/11/2013,5920.683
31/12/2013,6048.181
31/01/2014,5825.527
28/02/2014,6120.254
31/03/2014,6132.592
30/04/2014,6198.798
30/05/2014,6326.601
30/06/2014,6442.501
31/07/2014,6341.234
29/08/2014,6483.57
30/09/2014,6310.268
31/10/2014,6352.598
28/11/2014,6482.9
31/12/2014,6381.054
30/01/2015,6266.934
27/02/2015,6637.222
31/03/2015,6537.619
30/04/2015,6694.314
29/05/2015,6723.06
30/06/2015,6569.466
31/07/2015,6689.576
31/08/2015,6249.646
30/09/2015,6021.954
30/10/2015,6500.91
30/11/2015,6471.717
31/12/2015,6360.575
29/01/2016,5981.674
29/02/2016,5940.8
31/03/2016,6348.295
29/04/2016,6452.777
31/05/2016,6494.943
30/06/2016,6425.28
29/07/2016,6698.466
31/08/2016,6707.42
30/09/2016,6746.077
31/10/2016,6617.258
30/11/2016,6716.017
30/12/2016,6879.162
31/01/2017,7046.796
28/02/2017,7245.763
31/03/2017,7328.135
28/04/2017,7440.26
31/05/2017,7604.861
30/06/2017,7637.015
31/07/2017,7822.147
31/08/2017,7837.108
29/09/2017,8016.091
31/10/2017,8169.601
30/11/2017,8350.802
29/12/2017,8466.345
31/01/2018,8915.278
28/02/2018,8549.699
30/03/2018,8368.879
30/04/2018,8470.213
31/05/2018,8531.327
29/06/2018,8530.354
31/07/2018,8798.941
31/08/2018,8911.933
28/09/2018,8965.288
31/10/2018,8309.11
30/11/2018,8407.845
31/12/2018,7771.71
31/01/2019,8379.029
28/02/2019,8635.203
29/03/2019,8754.489
30/04/2019,9069.951
31/05/2019,8554.772
28/06/2019,9122.09
31/07/2019,9169.816
30/08/2019,8986.644
30/09/2019,9182.168
31/10/2019,9418.381
29/11/2019,9685.175
31/12/2019,9979.034
31/01/2020,9921.109
28/02/2020,9086.788
31/03/2020,7890.181
30/04/2020,8756.465
29/05/2020,9185.249
30/06/2020,9432.107
31/07/2020,9886.493
31/08/2020,10550.97
30/09/2020,10191.08
30/10/2020,9881.076
30/11/2020,11148.6
31/12/2020,11625.2
29/01/2021,11512.43
26/02/2021,11811.31
