Date,TA125 Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,TA125
2001-06-01,413.19000244140625,-0.0024624925393247343,-0.019108448164072728,0.0860368483480718,-0.2407247457915307,2.238905421884634
2001-07-01,433.6499938964844,0.04951715030418602,-0.012112311983949279,0.08806655801147022,-0.17470742445120924,2.3497696381769524
2001-08-01,411.8999938964844,-0.050155656188460296,-0.023915575179258585,0.08221717587986672,-0.28180363392870067,2.231915400082466
2001-09-01,358.6000061035156,-0.1294003121698606,-0.03261239789075538,0.0876845878011147,-0.3586808367436112,1.9431048505750756
2001-10-01,368.3500061035156,0.027189068137342787,-0.015646021509510794,0.07628854314293564,-0.20014328391599934,1.9959360607553625
2001-11-01,397.510009765625,0.0791638473705214,-0.011265731348599909,0.08033637842769582,-0.15918941768080475,2.15394203843032
2001-12-01,446.7900085449219,0.12397171786530037,-0.00477911858591773,0.08815429819069519,-0.09662739966199763,2.4209699331168135
2002-01-01,436.4599914550781,-0.023120519466149014,0.001546962007881958,0.08336953484029264,-0.020511702251445274,2.364995850651225
2002-02-01,410.0199890136719,-0.060578295740830845,-0.00420439716676264,0.0852111794810025,-0.08754672783584072,2.221728432584637
2002-03-01,400.4700012207031,-0.02329151760610948,0.006322371702455355,0.07246401782156142,0.04799412792385915,2.169981005681098
2002-04-01,362.7799987792969,-0.09411442137119008,-0.009545686105383958,0.07181478478534563,-0.13403192628401772,1.9657544989449485
2002-05-01,372.8599853515625,0.027785397778773202,-0.0062913361354834385,0.07261013860538572,-0.09982860615760913,2.020373769633547
2002-06-01,353.9200134277344,-0.05079647231646478,-0.010319167783578442,0.07371068781576552,-0.14344487684470741,1.9177459093754448
2002-07-01,362.19000244140625,0.023366830639433456,-0.012498361088974489,0.07215091217650135,-0.16478725345522816,1.962557553249287
2002-08-01,363.82000732421875,0.004500413793382396,-0.007943688590487599,0.0712774612989031,-0.11672733014011338,1.971389874332237
2002-09-01,336.75,-0.07440494414617305,-0.003360741255180303,0.06417206102969022,-0.06093141587177853,1.8247087208422157
2002-10-01,322.1099853515625,-0.04347443102728288,-0.009249366185565775,0.06435575413642305,-0.125532835579643,1.7453805474130792
2002-11-01,359.04998779296875,0.11468133284067106,-0.006289575729719971,0.06940990989663723,-0.09675233586025311,1.9455431149045914
2002-12-01,332.45001220703125,-0.07408432388326736,-0.02279424587543395,0.058273933935244195,-0.25591439860140575,1.8014088686511387
2003-01-01,318.79998779296875,-0.04105887776464279,-0.024289109066975095,0.05851265602899044,-0.2695779818669114,1.7274450421090481
2003-02-01,323.6300048828125,0.015150618804227856,-0.017978366188220202,0.05832644919148834,-0.21069700611103315,1.7536169034472957
2003-03-01,341.69000244140625,0.055804459679606344,-0.011387034747743885,0.06202349220717908,-0.14677753289915618,1.8514765472291965
2003-04-01,392.67999267578125,0.14922880350623924,0.008891567325375225,0.07156371351798063,0.08241908042641155,2.1277701770920725
2003-05-01,434.8800048828125,0.10746667259381848,0.015531673559962331,0.0769687058232248,0.16633594906348703,2.3564345580685178
2003-06-01,453.3999938964844,0.04258643489176395,0.023313582493981393,0.07432841028628598,0.2810804043130566,2.456786704952405
2003-07-01,424.7699890136719,-0.06314513733617078,0.016104251829347705,0.07840643082871021,0.17278220312662995,2.301652571062507
2003-08-01,417.6199951171875,-0.0168326249062154,0.014326498604381224,0.07893352569314416,0.14787528643257053,2.2629097166693857
2003-09-01,432.0799865722656,0.034624758450611415,0.02341230715411326,0.07390635578401922,0.28308830459470125,2.3412624190046043
2003-10-01,473.3399963378906,0.0954916012031588,0.0349928098399834,0.07335835829839155,0.4694980530369781,2.564833316232135
2003-11-01,510.55999755859375,0.0786326985014254,0.0319887569783796,0.07048005729269374,0.4219746968853455,2.7665130810938274
2003-12-01,534.3900146484375,0.04667427374607214,0.042051973447491224,0.06207822722295827,0.6074296737148239,2.89563806996289
2004-01-01,554.3099975585938,0.037276113632589425,0.04857988939726057,0.05640341725188828,0.738739080249172,3.0035762036976785
2004-02-01,559.3599853515625,0.009110403592233585,0.048076538129594386,0.056754722736561576,0.7283934644876597,3.030939995133393
2004-03-01,566.0700073242188,0.011995891998672237,0.04442582415618321,0.057614900050008806,0.6566771145763612,3.0672988239694696
2004-04-01,571.1799926757812,0.009027126124765195,0.03274235104106037,0.04781175644582829,0.45456861395884673,3.094987717315786
2004-05-01,569.8699951171875,-0.002293493426576254,0.02359567053936081,0.04241081508126051,0.3104074427858574,3.087889383330788
2004-06-01,596.239990234375,0.046273703376442654,0.023902942913084035,0.04257395772637308,0.315041901766109,3.230777460714303
2004-07-01,570.8699951171875,-0.042549972381447976,0.025619206659310934,0.03901192775929295,0.343950867251154,3.0933079689903047
2004-08-01,551.0900268554688,-0.034648813969734626,0.024134524237351,0.04105966889452198,0.31959684234187224,2.986128516621662
2004-09-01,558.969970703125,0.014298832248188953,0.022440697053815795,0.04100679292255896,0.29367244046059726,3.028826667352368
2004-10-01,545.7999877929688,-0.02356116356946658,0.012519633322763679,0.035797072303891224,0.15308233408476446,2.9574639868193167
2004-11-01,589.4099731445312,0.07990103760886225,0.012625328248383416,0.0360112563715989,0.15443821678741765,3.1937684280570227
2004-12-01,635.9500122070312,0.07896038612004919,0.015315837612881503,0.0397938546714285,0.1900484566976941,3.4459496163144276
2005-01-01,658.3900146484375,0.0352857960699291,0.015149977815993143,0.039698036326482826,0.1877650007184688,3.5675426917429487
2005-02-01,672.3699951171875,0.021233585196784865,0.01616024294970575,0.039684621665692706,0.2020344907128051,3.64329441343124
2005-03-01,664.6400146484375,-0.011496617226952166,0.014202533847570383,0.04048021936821362,0.1741304185857746,3.6014088521149277
2005-04-01,676.7000122070312,0.01814515721713339,0.0149623697719344,0.04045981281968023,0.18474039862097613,3.666756981939729
2005-05-01,699.2999877929688,0.03339733290713043,0.01793660529974329,0.04038776942996809,0.2271219642809328,3.789216885555115
2005-06-01,656.47998046875,-0.061232672775186514,0.008977740620440858,0.045170927398255706,0.10103312629314809,3.5571930079277077
2005-07-01,696.1599731445312,0.0604435685113327,0.017560535694839247,0.044265925002938813,0.21947199730058387,3.77220244721042
2005-08-01,715.0700073242188,0.02716334593939873,0.022711549020600363,0.04112309215561705,0.29755570320229374,3.8746680872374433
2005-09-01,753.5900268554688,0.05386887876250235,0.026009052896793144,0.041965049098488236,0.34817622833572326,4.083392112673774
2005-10-01,765.3699951171875,0.015631799575259064,0.029275133158853616,0.039189739458263824,0.4022902386130236,4.147222879766284
2005-11-01,790.5499877929688,0.03289911132709866,0.02535830596870665,0.035878893593468034,0.341256551149526,4.2836628269860055
2005-12-01,822.989990234375,0.04103472638330086,0.022197834323977622,0.03221088078254973,0.2941111320656027,4.459441759009692
2006-01-01,844.4099731445312,0.026027027259537094,0.021426270256444956,0.03197893268333005,0.2825376362905858,4.575507771233756
2006-02-01,823.2100219726562,-0.025106230203472912,0.01756461897309014,0.03468751642767665,0.22434080632818665,4.460634019831382
2006-03-01,835.780029296875,0.015269502300393922,0.019795128933702315,0.03348876578248792,0.2574927944098615,4.528745681258412
2006-04-01,879.9199829101562,0.05281288385224436,0.022684106153294897,0.0348030396147301,0.30031028082936007,4.7679218009190665
2006-05-01,868.8699951171875,-0.012557946185541957,0.018854499562238863,0.036023988997909186,0.24248535719182773,4.708046495526252
2006-06-01,793.5700073242188,-0.08666427453604586,0.016735199415500585,0.041496292203907804,0.20882590624862862,4.300027061509496
2006-07-01,815.469970703125,0.02759676295321345,0.013997965618990646,0.039380437668487936,0.1713830185031675,4.4186938890183765
2006-08-01,820.0,0.005555114792233251,0.01219727969006019,0.0392174038753024,0.14674086676971343,4.443240240803614
2006-09-01,846.0900268554688,0.03181710592130327,0.0103596319532936,0.03756926264858367,0.12274578577688722,4.58461128617906
2006-10-01,914.1300048828125,0.08041694839521663,0.01575839435495673,0.04270024128685841,0.19436352445832172,4.953291735391849
2006-11-01,936.1300048828125,0.024066598714064025,0.015022351637203843,0.042453330140585006,0.18415029958607576,5.072500619901215
2006-12-01,925.5999755859375,-0.011248468954045743,0.01066541869242496,0.04222327625919487,0.12467950591032184,5.015442754158878
2007-01-01,958.260009765625,0.035285258255341345,0.011436937942075315,0.042612279725627936,0.13482791563572283,5.192413947004255
2007-02-01,970.719970703125,0.013002693225763862,0.014612681561178379,0.041032021307809745,0.17918871830179017,5.259929312658329
2007-03-01,994.5,0.02449731128911492,0.015381665643571796,0.04113179808614933,0.18990639299751266,5.388783438389261
2007-04-01,1066.56005859375,0.07245858078808443,0.0170188070548918,0.04310092628578359,0.21211028196713944,5.77924703850928
2007-05-01,1117.02001953125,0.04731094187422591,0.022007881059872458,0.04283024324444244,0.28560086757351266,6.052668659224985
2007-06-01,1102.18994140625,-0.013276465833820361,0.028123531785057915,0.028865299438631743,0.3889007034459939,5.97231061056735
2007-07-01,1103.0999755859375,0.000825660029637465,0.025892606541426583,0.029924803661787343,0.3527168568019843,5.977241708723074
2007-08-01,1034.6700439453125,-0.06203420646825486,0.020260163103052575,0.03906550496807187,0.26179273651867385,5.606448262453482
2007-09-01,1095.3699951171875,0.05866599842827114,0.02249757081196656,0.040529028657547664,0.294625820361196,5.935356147406763
2007-10-01,1189.0400390625,0.08551452419078842,0.02292236879493088,0.04121224495525248,0.3007340670487342,6.442915304255123
2007-11-01,1133.1099853515625,-0.04703799020513688,0.01699698638499747,0.045880042369038275,0.21041947105777092,6.139853517281043
2007-12-01,1154.5899658203125,0.018956659765102524,0.01951408044492649,0.045009864159275395,0.24739627946664133,6.256244631415709
2008-01-01,1003.469970703125,-0.13088628828488025,0.005666451566574693,0.06205219617086601,0.04717922116833151,5.437387993007498
2008-02-01,1034.010009765625,0.0304344324734509,0.007119096503881946,0.062442363136414755,0.06519906973445377,5.602871810712637
2008-03-01,928.0599975585938,-0.10246517074921402,-0.0034611103326454653,0.06957857286059645,-0.06680744337999622,5.0287725939420085
2008-04-01,996.1699829101562,0.07338963594028014,-0.0033835224032958224,0.06967138533448408,-0.06599729205723537,5.397832383837871
2008-05-01,1035.6800537109375,0.039661976849933556,-0.004020936155320186,0.06919881240492197,-0.07281871801585638,5.61192108688547
2008-06-01,987.510009765625,-0.046510545194642705,-0.006790442768722048,0.07025983726973895,-0.10404734005674954,5.350907577545115
2008-07-01,948.0599975585938,-0.039948974508515867,-0.010188328980234826,0.07084158235855244,-0.14054934408369524,5.137144307132341
2008-08-01,922.4199829101562,-0.02704471733272651,-0.0072725382189407954,0.06921504597880088,-0.10848875126135304,4.998211691448522
2008-09-01,812.77001953125,-0.11887205981051063,-0.022067376405505944,0.07272480147728427,-0.2579949942445737,4.40406397231706
2008-10-01,645.6900024414062,-0.20556862713293,-0.046324305682482476,0.08158427016184698,-0.45696529870390123,3.4987265877222438
2008-11-01,575.3900146484375,-0.10887575698424756,-0.05147745291407504,0.08356241005376389,-0.4922028557802224,3.117800082003071
