DATE,USDILS Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,USDILS
2003-12-01,4.379,-0.015512589928057707,-0.006352462470527102,0.019470448422831403,-0.07557525860249115,1.8907599309153713
2004-01-01,4.4830000000000005,0.023749714546700496,-0.005727904068449123,0.020361380964658886,-0.06875778977980884,1.9356649395509502
2004-02-01,4.485,0.0004461298237785627,-0.005621484095944096,0.020392615468777294,-0.06756756756756743,1.9365284974093266
2004-03-01,4.5280000000000005,0.009587513935340075,-0.002691547470355299,0.01978230054836803,-0.033923618519308696,1.9550949913644218
2004-04-01,4.588,0.01325088339222602,0.0013641187422071728,0.017295693123414897,0.014819730148197374,1.981001727115717
2004-05-01,4.555,-0.00719267654751532,0.0034927390571943273,0.013969353321717394,0.04161902584038413,1.9667530224525043
2004-06-01,4.497,-0.012733260153677262,0.0035940702056806717,0.013835095580672438,0.04290352504638206,1.9417098445595855
2004-07-01,4.516,0.004225038914832169,0.0016850250564992657,0.011708833857680212,0.019643260329645695,1.9499136442141625
2004-08-01,4.526,0.0022143489813994943,0.0016061387698773355,0.01170117222018981,0.018681071348187972,1.954231433506045
2004-09-01,4.482,-0.009721608484312805,0.0008335169209801688,0.01214689619881085,0.00923215492006313,1.9352331606217619
2004-10-01,4.468,-0.0031236055332440893,-0.0003837752086666331,0.01170650369461722,-0.005342831700801409,1.9291882556131261
2004-11-01,4.363,-0.02350044762757375,-0.0015258798900086763,0.013272039875628507,-0.019109712230215847,1.8838514680483596
2004-12-01,4.308,-0.012606005042402169,-0.0012836644828707149,0.01301766130066026,-0.01621374743092019,1.8601036269430051
2005-01-01,4.383,0.017409470752089096,-0.0018120181324216649,0.01199798434379019,-0.02230649118893613,1.8924870466321244
2005-02-01,4.357,-0.005932010038786184,-0.0023435297876353935,0.012030087118603398,-0.0285395763656634,1.88126079447323
2005-03-01,4.361000000000001,0.0009180628873077801,-0.003065984041638085,0.011496947648521296,-0.03688162544169604,1.8829879101899831
2005-04-01,4.369,0.001834441641825002,-0.004017354187504836,0.010448534498077727,-0.04773321708805589,1.8864421416234889
2005-05-01,4.416,0.010757610437171161,-0.002521496938780963,0.011209802712563078,-0.030515916575191926,1.9067357512953371
2005-06-01,4.574,0.03577898550724634,0.001521190199629337,0.015221944271505384,0.017122526128530158,1.9749568221070812
2005-07-01,4.526,-0.010494097070397945,0.0002945955341934943,0.015573244474477369,0.0022143489813994943,1.954231433506045
2005-08-01,4.545,0.004197967300044292,0.00045989706074722747,0.015605967217668692,0.004197967300044292,1.9624352331606219
2005-09-01,4.598,0.01166116611661172,0.0022417949441576046,0.015558428856420852,0.025881302989736676,1.9853195164075994
2005-10-01,4.636,0.008264462809917328,0.003190800639421056,0.015548719495672134,0.03760071620411831,2.0017271157167533
2005-11-01,4.663,0.0058239861949958005,0.005634503457968519,0.013081007008918953,0.068760027504011,2.0133851468048363
2005-12-01,4.603,-0.012867252841518462,0.005612732808042161,0.013114299400135669,0.06847725162488394,1.9874784110535406
2006-01-01,4.658,0.01194872908972422,0.005157671002845088,0.012757636515660187,0.06274241387177737,2.011226252158895
2006-02-01,4.706,0.010304851867754428,0.0065107428283901385,0.012328359726451613,0.08010098691760392,2.031951640759931
2006-03-01,4.665,-0.008712282192945286,0.005708214071702383,0.013019589373520003,0.06970878238936007,2.0142487046632125
2006-04-01,4.503,-0.03472668810289392,0.002661453259642473,0.01751152598533495,0.03067063401235992,1.9443005181347153
2006-05-01,4.518,0.0033311125916055673,0.0020425784391786737,0.01732967390907195,0.02309782608695632,1.950777202072539
2006-06-01,4.44,-0.01726427622841953,-0.0023776933721268156,0.014471405712978799,-0.02929602098819406,1.9170984455958553
2006-07-01,4.393,-0.010585585585585755,-0.002385317415059133,0.014476093786553661,-0.029385771100309377,1.896804835924007
2006-08-01,4.364,-0.006601411336216723,-0.003285265634747551,0.01436487867626688,-0.03982398239823981,1.8842832469775477
2006-09-01,4.297,-0.015352887259395098,-0.005536436749414786,0.013919461673727353,-0.06546324488908228,1.8553540587219344
2006-10-01,4.288,-0.0020944845240864485,-0.006399682360581767,0.013292873814745771,-0.07506471095772216,1.8514680483592403
2006-11-01,4.247,-0.009561567164179219,-0.007681811807179685,0.012737056204572742,-0.08921295303452725,1.8337651122625216
2006-12-01,4.225,-0.00518012714857552,-0.00704121799943444,0.012645530689590501,-0.08212035628937653,1.8242659758203799
2007-01-01,4.26,0.008284023668639007,-0.007346610117858208,0.012180945179847656,-0.08544439673679705,1.839378238341969
2007-02-01,4.211,-0.011502347417840286,-0.009163876724991101,0.010863601560168806,-0.10518487037824054,1.8182210708117446
2007-03-01,4.155,-0.013298503918309224,-0.00954606186877143,0.010926758839223172,-0.10932475884244364,1.7940414507772022
2007-04-01,4.024,-0.03152827918170886,-0.009279527792006007,0.010276345749153782,-0.1063735287586054,1.7374784110535406
2007-05-01,4.033,0.0022365805168986785,-0.009370738798231582,0.01015842135124364,-0.10734838424081439,1.7413644214162352
2007-06-01,4.249,0.05355814530126435,-0.003468870337424592,0.020482543948768188,-0.04301801801801819,1.834628670120898
2007-07-01,4.305,0.01317957166392092,-0.001488440566632369,0.02087699567590583,-0.020031868882312787,1.8588082901554404
2007-08-01,4.124,-0.04204413472706159,-0.004442000849202775,0.023947438791881496,-0.054995417048579354,1.7806563039723662
2007-09-01,4.013,-0.026915615906886514,-0.005405561569827059,0.024648718594679868,-0.06609262276006511,1.7327288428324699
2007-10-01,3.966,-0.011711936207326135,-0.0062070158767637,0.02468759680072946,-0.07509328358208955,1.712435233160622
2007-11-01,3.83,-0.03429147755925366,-0.008267841743019902,0.025990858057807802,-0.0981869554979985,1.6537132987910192
2007-12-01,3.846,0.004177545691905982,-0.0074880356729797775,0.026231189355939082,-0.08970414201183419,1.6606217616580312
2008-01-01,3.625,-0.057462298491939734,-0.012966895853028007,0.029321544091877642,-0.14906103286384975,1.5651986183074267
2008-02-01,3.635,0.0027586206896550447,-0.011778481844070062,0.02967319185176183,-0.1367846117311804,1.569516407599309
2008-03-01,3.553,-0.022558459422283295,-0.012550144802734567,0.029836270401530075,-0.14488567990373047,1.5341105354058722
2008-04-01,3.429,-0.03490008443568815,-0.012831128573899508,0.030046382539394265,-0.14786282306163023,1.4805699481865284
2008-05-01,3.233,-0.05715952172645078,-0.017780803760845298,0.03215674015238317,-0.1983635011157947,1.3959412780656306
2008-06-01,3.352,0.03680791834209707,-0.01917665600744257,0.028985760446249273,-0.21110849611673332,1.447322970639033
2008-07-01,3.47,0.035202863961814046,-0.01734138164928481,0.03178293615140903,-0.19396051103368162,1.4982728842832471
2008-08-01,3.592,0.03515850144092214,-0.010907828635286165,0.034060147061961095,-0.12900096993210464,1.5509499136442144
2008-09-01,3.4210000000000003,-0.047605790645879664,-0.012632009863535595,0.035439894505551184,-0.1475205581858957,1.4771157167530227
2008-10-01,3.783,0.105817012569424,-0.002837930798806417,0.04926190111055535,-0.04614220877458408,1.633419689119171
2008-11-01,3.92,0.036214644462067236,0.003037579369636991,0.04937390045275877,0.023498694516971286,1.6925734024179622
2008-12-01,3.802,-0.030102040816326503,0.00018094716061761718,0.05028519865095945,-0.0114404576183047,1.641623488773748
2009-01-01,4.065,0.06917411888479763,0.010733981942012397,0.05037633706329714,0.12137931034482774,1.7551813471502593
2009-02-01,4.162,0.023862238622386123,0.012492616769739987,0.050440928433832195,0.14497936726272354,1.7970639032815199
2009-03-01,4.188,0.006246996636232627,0.014893071441282981,0.04929359492876078,0.1787222065859837,1.8082901554404145
2009-04-01,4.163,-0.005969436485195656,0.01730395877049069,0.047304219342111625,0.2140565762613007,1.7974956822107084
2009-05-01,3.958,-0.04924333413403792,0.017963641069858427,0.046214018868345995,0.22424992267244037,1.7089810017271159
